label,RMSE,MAE,R2,NRMSE
全局模型预测,44.170404322816225,35.01397875955573,0.7361176114590701,0.3527898501747418
分层净功率（扣线损）,45.654642142408306,36.58696449171764,0.718085416209211,0.3646444855584414
