label,RMSE,MAE,R2,NRMSE
全局模型预测,46.59608707362428,37.21001962512361,0.7061537115359655,0.37205793973453755
分层净功率（扣线损）,48.00003499447707,38.71302380274873,0.6881796739998405,0.3832681078780929
