label,RMSE,MAE,R2,NRMSE
全局模型预测,39.06958020881915,30.44721772567145,0.7942085424510843,0.3128927693116296
分层净功率（扣线损）,40.58438151821769,32.03672593661128,0.7779413387027989,0.32502421208939475
