label,RMSE,MAE,R2,NRMSE
全局模型预测,32.335758363045784,20.493533515872855,0.8026933572515358,0.3792388020698445
分层净功率（扣线损）,31.42875571368325,20.660313774975375,0.8136068362093246,0.36860133396544636
