label,RMSE,MAE,R2,NRMSE
全局模型预测,55.60467266314834,39.75836249776951,0.5837901674806611,0.44604835011751737
分层净功率（扣线损）,37.68246118067232,29.132869973548118,0.8088526508016614,0.30228034503197093
