label,RMSE,MAE,R2,NRMSE
全局模型预测,32.70190880842572,20.837319130103776,0.7981996981040655,0.3835330714271365
分层净功率（扣线损）,32.05551258497633,21.24367349665327,0.8060985498535302,0.37595203600835475
