label,RMSE,MAE,R2,NRMSE
全局模型预测,36.35100181389061,28.195199490424663,0.8221218813701288,0.29159967333016457
分层净功率（扣线损）,37.89154041780523,29.725019436432564,0.8067256234033418,0.3039575322952056
