label,RMSE,MAE,R2,NRMSE
全局模型预测,61.35113164652735,44.927971719266424,0.49149339888500554,0.4905096301053003
分层净功率（扣线损）,41.97568436370838,32.44198473579088,0.7619616066397165,0.33560061335600255
