label,RMSE,MAE,R2,NRMSE
全局模型预测,49.77405765816345,34.900815655736935,0.5030828670441524,0.5950996919778296
分层净功率（扣线损）,78.99054457428258,61.36615445639165,-0.25149204560219096,0.9444126309362066
