label,RMSE,MAE,R2,NRMSE
全局模型预测,65.90909149929072,48.85439760409713,0.4120884885591043,0.5262673828009458
分层净功率（扣线损）,47.37938446096497,36.99575845565471,0.6961913452644961,0.3783123707487329
