label,RMSE,MAE,R2,NRMSE
全局模型预测,47.8060055695799,31.373413056227978,0.5514309838170621,0.568122463763514
分层净功率（扣线损）,44.29343739817992,30.434819114296737,0.6149269479833007,0.5263794053360832
