label,RMSE,MAE,R2,NRMSE
全局模型预测,32.058980735090216,22.178384587453692,0.8622327796748392,0.2587118041335964
分层净功率（扣线损）,24.222420200077906,17.79210289571165,0.9213531120192019,0.19547178003650867
