label,RMSE,MAE,R2,NRMSE
全局模型预测,45.88051486859427,31.671049374427167,0.5868374751621925,0.5452400976682011
分层净功率（扣线损）,79.82573727532373,62.01246045914844,-0.2506916021735055,0.9486422049336346
