label,RMSE,MAE,R2,NRMSE
全局模型预测,50.248720873099174,35.97349160609046,0.494396064500329,0.6000839637343947
分层净功率（扣线损）,79.13113769710064,61.311988340076354,-0.25387788753630725,0.9450056825130003
