label,RMSE,MAE,R2,NRMSE
全局模型预测,39.148804715637276,25.04929124198494,0.7079046274951089,0.46077331941057126
分层净功率（扣线损）,37.09411589641838,24.898842637997493,0.7377607390772983,0.4365900577640383
