label,RMSE,MAE,R2,NRMSE
全局模型预测,54.70845341694355,37.709139592605766,0.40066547074724823,0.6533433091586107
分层净功率（扣线损）,50.48910782853444,36.07384068814685,0.48954693361105606,0.6029547304831034
