label,RMSE,MAE,R2,NRMSE
全局模型预测,36.35710161745281,25.378914823137848,0.8226595580806375,0.2928808188010412
分层净功率（扣线损）,29.520246104503983,22.265529055589152,0.8830852713948326,0.2378053658200576
