label,RMSE,MAE,R2,NRMSE
全局模型预测,52.862825109421195,37.57376070550941,0.44042131650678895,0.6313023112761883
分层净功率（扣线损）,51.212116912680614,37.51169697434044,0.4748227792779488,0.6115891026520213
