label,RMSE,MAE,R2,NRMSE
全局模型预测,42.67599905003007,29.81789925334489,0.7555130595218564,0.34339574193545785
分层净功率（扣线损）,33.13272145476534,25.142941575023816,0.8526322370190409,0.2666050173298049
