label,RMSE,MAE,R2,NRMSE
全局模型预测,47.16834334316599,31.558309781322446,0.5633176857638442,0.5605445406385224
分层净功率（扣线损）,45.15366733103576,31.61694472616314,0.5998245748911428,0.5366023039663792
