label,RMSE,MAE,R2,NRMSE
全局模型预测,24.618607960640453,16.399687169244054,0.9188041809954546,0.19914129623143348
分层净功率（扣线损）,20.169023947935383,14.610531555326567,0.9455025169264895,0.163148362374352
