label,RMSE,MAE,R2,NRMSE
全局模型预测,48.18508538902278,34.38045078378226,0.6879546758640496,0.38719154270063394
分层净功率（扣线损）,34.88399824825161,26.61461268216962,0.8364521175632662,0.28031057718917696
